CONCEPTICON_ID	CONCEPTICON_GLOSS	NUMBER	IDS_ID	ENGLISH	RELATION	PWN_WORD_SENSE_ID	PWN_DEFINITION	PWN_SYNSET	PWN_POS
853	ALTAR	508	S22.140	the altar	ss	altar%1:06:00::	a raised structure on which gifts or sacrifices to a god are made	n02699494	n
1231	NEW	509	S14.130	new	ss	new%3:00:00::	"not of long duration; having just (or relatively recently) come into being or been made or acquired or discovered; ""a new law""; ""new cars""; ""a new comet""; ""a new friend""; ""a new year""; ""the New World"""	a01640850	a
490	DESCENDANTS	510	S02.570	the descendants	ss	descendants%1:14:00::	"all of the offspring of a given progenitor; ""we must secure the benefits of freedom for ourselves and our posterity"""	n08369220	n
611	HARVEST	511	S08.410	the harvest	ss	harvest%1:20:00::	the yield from plants in a single growing season	n13085864	n
492	THREE	512	S13.0300	three	ss	three%5:00:00:cardinal:00	being one more than two	a02186580	a
327	PONCHO	513	S06.411	the poncho	ss	poncho%1:06:00::	a blanket-like cloak with a hole in the center for the head	n03980874	n
1343	SUN	514	S01.520	the sun	ss	sun%1:17:00::	"the star that is the source of light and heat for the planets in the solar system; ""the sun contains 99.85% of the mass in the solar system""; ""the Earth revolves around the Sun"""	n09450163	n
1571	SELL	515	S11.820	to sell	ss	sell%2:40:00::	"exchange or deliver for money or its equivalent; ""He sold his house in January""; ""She sells her body to survive and support her drug habit"""	v02242464	v
1625	DEAD	516	S04.7501	dead	ss	dead%3:00:01::	"no longer having or seeming to have or expecting to have life; ""the nerve is dead""; ""a dead pallor""; ""he was marked as a dead man by the assassin"""	a00095280	a
765	MOVE	517	S10.110	to move	ss	move%2:38:01::	"cause to move or shift into a new position or place, both in a concrete and in an abstract sense; ""Move those boxes into the corner, please""; ""I'm moving my money to another bank""; ""The director moved more responsibilities onto his new assistant"""	v01850315	v
1690	FENCE	518	S08.160	the fence	ss	fence%1:06:00::	a barrier that serves to enclose an area	n03327234	n
714	SEED	519	S08.311	the seed	ss	seed%1:20:02::	a mature fertilized plant ovule consisting of an embryo and its food source and having a protective coat or testa	n11683989	n
883	TERMITE	520	S03.8340	the termites	ss	termite%1:05:00::	whitish soft-bodied ant-like social insect that feeds on wood	n02223266	n
1871	CAMEL	521	S03.780	the camel	ss	camel%1:05:00::	cud-chewing mammal used as a draft or saddle animal in desert regions	n02437136	n
1292	BAD	522	S16.720	bad	ss	bad%3:00:00::	"having undesirable or negative qualities; ""a bad report card""; ""his sloppy appearance made a bad impression""; ""a bad little boy""; ""clothes in bad shape""; ""a bad cut""; ""bad luck""; ""the news was very bad""; ""the reviews were bad""; ""the pay is bad""; ""it was a bad light for reading""; ""the movie was a bad choice"""	a01125429	a
1791	BUTTERFLY	523	S03.920	the butterfly	ss	butterfly%1:05:00::	diurnal insect typically having a slender body with knobbed antennae and broad colorful wings	n02274259	n
178	RIPE	524	S05.123	ripe	ss	ripe%3:00:00::	"fully developed or matured and ready to be eaten or used; ""ripe peaches""; ""full-bodied mature wines"""	a01493173	a
237	STEPFATHER	525	S02.710	the stepfather	ss	stepfather%1:18:00::	the husband of your mother by a subsequent marriage	n10654701	n
355	CUT DOWN	526	S09.221	to cut down	ui	cut_down%2:35:03::	cut with sweeping strokes; as with an ax or machete	v01322675	v
690	BOTTOM	527	S12.340	the bottom	ss	bottom%1:15:01::	"the lowest part of anything; ""they started at the bottom of the hill"""	n08511970	n
1574	FLOAT	528	S10.340	to float	ss	float%2:38:01::	be afloat either on or below a liquid surface and not sink to the bottom	v01904293	v
338	RAKE	529	S08.270	the rake	ss	rake%1:06:00::	a long-handled tool with a row of teeth at its head; used to move leaves or loosen soil	n04050066	n
1199	WIFE	530	S02.320	the wife	ss	wife%1:18:00::	a married woman; a man's partner in marriage	n10780632	n
977	ARROW	531	S20.250	the arrow	ss	arrow%1:06:00::	a projectile with a straight thin shaft and an arrowhead on one end and stabilizing vanes on the other; intended to be shot from a bow	n02742753	n
897	SWALLOW	532	S05.181	to swallow	ss	swallow%2:34:00::	"pass through the esophagus as part of eating or drinking; ""Swallow the raw fish--it won't kill you!"""	v01201856	v
214	STRETCH	533	S09.320	to stretch	ss	stretch%2:30:04::	"make long or longer by pulling and stretching; ""stretch the fabric"""	v00318816	v
191	NUT	534	S05.770	the nut	ss	nut%1:20:00::	usually large hard-shelled seed	n13136556	n
1032	CITIZEN	535	S19.370	the citizen	ss	citizen%1:18:00::	a native or naturalized member of a state or other political community	n09923673	n
1836	VAGINA	536	S04.4930	the vagina	ss	vagina%1:08:00::	"the lower part of the female reproductive tract; a moist canal in female mammals extending from the labia minora to the uterus; ""the vagina receives the penis during coitus""; ""the vagina is elastic enough to allow the passage of a fetus"""	n05521111	n
1619	GRANDDAUGHTER	537	S02.490	the granddaughter	ss	granddaughter%1:18:00::	a female grandchild	n10141732	n
1362	STREET	538	S23.3950	the street	ss	street%1:06:00::	"a thoroughfare (usually including sidewalks) that is lined with buildings; ""they walked the streets of the small town""; ""he lives on Nassau Street"""	n04334599	n
27	AIR	539	S01.710	the air	ss	air%1:27:00::	"a mixture of gases (especially oxygen) required for breathing; the stuff that the wind consists of; ""air pollution""; ""a smell of chemicals in the air""; ""open a window and let in some air""; ""I need some fresh air"""	n14841267	n
1728	ROTTEN	540	S05.125	rotten	ss	rotten%5:00:00:stale:00	"having decayed or disintegrated; usually implies foulness; ""dead and rotten in his grave"""	a01070538	a
672	EARLY	541	S14.160	early	ui	early%4:02:02::	"in good time; ""he awoke betimes that morning"""	r00100592	r
135	BOOMERANG	542	S09.8700	the boomerang	ss	boomerang%1:06:00::	a curved piece of wood; when properly thrown will return to thrower	n02871963	n
1895	CLOTHES	543	S06.120	the clothing or clothes	ui	clothes%1:06:00::	"clothing in general; ""she was refined in her choice of apparel""; ""he always bought his clothes at the same store""; ""fastidious about his dress"""	n02728440	n
1052	LIGHT (WEIGHT)	544	S15.820	light(1)	ss	light%3:00:01::	"of comparatively little physical weight or density; ""a light load""; ""magnesium is a light metal--having a specific gravity of 1.74 at 20 degrees C"""	a01186408	a
1515	TEN	545	S13.100	ten	ss	ten%5:00:00:cardinal:00	being one more than nine	a02187296	a
770	EARRING	546	S06.770	the earring	ss	earring%1:06:00::	jewelry to ornament the ear; usually clipped to the earlobe or fastened through a hole in the lobe	n03262349	n
646	ASH	547	S01.840	the ash	ss	ash%1:27:01::	the residue that remains when something is burned	n14769160	n
1587	SMELL (STINK)	548	S15.210	to smell(1)	ss	smell%2:39:00::	"emit an odor; ""The soup smells good"""	v02123672	v
1156	OPEN	549	S12.240	to open	ss	open%2:35:00::	"cause to open or to become open; ""Mary opened the car door"""	v01346003	v
1514	HEN	550	S03.540	the hen	ss	hen%1:05:01::	adult female chicken	n01792640	n
1318	CHICKEN	551	S03.550	the chicken	ss	chicken%1:05:01::	a domestic fowl bred for flesh or eggs; believed to have been developed from the red jungle fowl	n01791625	n
291	PULL OFF (SKIN)	552	S09.290	to skin	ss	flay%2:35:00::	strip the skin off	v01274657	v
1145	SWAMP	553	S01.380	the swamp	ss	swamp%1:17:00::	low land that is seasonally flooded; has more woody plants than a marsh and better drainage than a bog	n09452395	n
3448	SIEVE OR STRAIN	554	S05.470	to sieve or to strain	ui	strain%2:35:01::	"separate by passing through a sieve or other straining device to separate out coarser elements; ""sift the flour"""	v01460029	v
17	EYELID	555	S04.213	the eyelid	ss	eyelid%1:08:00::	"either of two folds of skin that can be moved to cover or open the eye; ""his lids would stay open no longer"""	n05313822	n
309	OPOSSUM	556	S03.622	the opossum	ss	opossum%1:05:01::	nocturnal arboreal marsupial having a naked prehensile tail found from southern North America to northern South America	n01874928	n
1732	SKY	557	S01.510	the sky	ss	sky%1:17:00::	the atmosphere and outer space as viewed from the earth	n09436708	n
1038	TEACHER	558	S17.270	the teacher	ss	teacher%1:18:00::	a person whose occupation is teaching	n10694258	n
785	STRONG	559	S04.810	strong	ss	strong%3:00:00::	"having strength or power greater than average or expected; ""a strong radio signal""; ""strong medicine""; ""a strong man"""	a02321009	a
859	STOVE	560	S07.320	the stove	ss	stove%1:06:01::	"a kitchen appliance used for cooking food; ""dinner was already on the stove"""	n04330340	n
1776	SHAME	561	S16.450	the shame	ss	shame%1:12:00::	a painful emotion resulting from an awareness of inadequacy or guilt	n07506569	n
366	LIMP	562	S10.451	to limp	ss	limp%2:38:00::	"walk impeded by some physical limitation or injury; ""The old woman hobbles down to the store every day"""	v01917244	v
1719	BURY	563	S04.780	to bury	ss	bury%2:41:00::	"place in a grave or tomb; ""Stalin was buried behind the Kremlin wall on Red Square""; ""The pharaohs were entombed in the pyramids""; ""My grandfather was laid to rest last Sunday"""	v02456493	v
1306	QUEEN	564	S19.330	the queen	ss	queen%1:18:00::	a female sovereign ruler	n10499355	n
139	GUMS	565	S04.271	the gums	ss	gum%1:08:00::	the tissue (covered by mucous membrane) of the jaws that surrounds the bases of the teeth	n05304932	n
1502	GOAT	566	S03.360	the goat	ss	goat%1:05:00::	any of numerous agile ruminants related to sheep but having a beard and straight horns	n02416519	n
1817	WEST	567	S12.460	the west	ss	west%1:24:00::	the cardinal compass point that is a 270 degrees	n13834399	n
1711	TELL	568	S18.221	to tell	ss	tell%2:32:01::	"narrate or give a detailed account of; ""Tell what happened""; ""The father told a story to his child"""	v00953216	v
1115	SPEECH	569	S18.222	the speech	ss	speech%1:10:01::	"the act of delivering a formal spoken communication to an audience; ""he listened to an address on minor Roman poets"""	n07238694	n
1162	INTENTION	570	S17.410	the intention	ss	intention%1:04:00::	"an act of intending; a volition that you intend to carry out; ""my intention changed once I saw her"""	n00163233	n
24	PRAY	571	S22.170	to pray	ss	pray%2:32:00::	"address a deity, a prophet, a saint or an object of worship; say a prayer; ""pray to the Lord"""	v00759944	v
1929	STUDY	572	S17.242	to study	ss	study%2:31:01::	"learn by reading books; ""He is studying geology in his room""; ""I have an exam next week; I must hit the books now"""	v00607114	v
1586	SMELL (PERCEIVE)	573	S15.220	to smell(2)	ss	smell%2:39:01::	inhale the odor of; perceive by the olfactory sense	v02124748	v
360	FAN (ACTION)	574	S09.791	to fan	ss	fan%2:38:00::	agitate the air	v01885580	v
1107	GO OUT	575	S10.474	to go out	ss	go_out%2:38:00::	"move out of or depart from; ""leave the room""; ""the fugitive has left the country"""	v02015598	v
1493	ONE	576	S13.0100	one	ss	one%5:00:00:cardinal:00	"used of a single unit or thing; not two or more; ""`ane' is Scottish"""	a02186338	a
2001	PAINTING	577	S09.890	to paint	ss	paint%2:35:00::	"apply paint to; coat with paint; ""We painted the rooms yellow"""	v01362736	v
1567	DOOR	578	S07.220	the door or gate	ui	gate%1:06:00::	a movable barrier in a fence or wall	n03427296	n
957	WHALE	579	S03.663	the whale	ss	whale%1:05:00::	any of the larger cetacean mammals having a streamlined body and breathing through a blowhole on the head	n02062744	n
1633	FLAT	580	S12.710	flat	ss	flat%5:00:00:even:01	"having a surface without slope, tilt in which no part is higher or lower than another; ""a flat desk""; ""acres of level farmland""; ""a plane surface""; ""skirts sewn with fine flat seams"""	a00910101	a
1545	HOST	581	S19.570	the host	ss	host%1:18:02::	a person who invites guests to a social event (such as a party in his or her own home) and who is responsible for them while they are there	n10187130	n
426	MARRIED WOMAN	582	S02.390	the married woman	ss	married_woman%1:18:00::	a married woman; a man's partner in marriage	n10780632	n
3217	TIN OR TINPLATE	583	S09.690	the tin or tinplate	ui	tinplate%1:06:00::	a thin sheet of metal (iron or steel) coated with tin to prevent rusting; used especially for cans, pots, and tins	n04439840	n
647	PAINT (PIGMENTS)	584	S09.880	the paint	ss	paint%1:06:00::	"a substance used as a coating to protect or decorate a surface (especially a mixture of pigment suspended in a liquid); dries to form a hard coating; ""artists use `paint' and `pigment' interchangeably"""	n03875218	n
108	RUDDER	585	S10.860	the rudder	ss	rudder%1:06:00::	(nautical) steering mechanism consisting of a hinged vertical plate mounted at the stern of a vessel	n04117216	n
671	SAND	586	S01.215	the sand	ss	sand%1:27:00::	a loose material consisting of grains of rock or coral	n15019030	n
1250	JAGUAR	587	S03.9000	the jaguar	ss	jaguar%1:05:00::	a large spotted feline of tropical America similar to the leopard; in some classifications considered a member of the genus Felis	n02128925	n
641	MUSHROOM	588	S08.980	the mushroom	ss	mushroom%1:20:01::	mushrooms and related fleshy fungi (including toadstools, puffballs, morels, coral fungi, etc.)	n13000891	n
1205	TONGUE	589	S04.260	the tongue	ss	tongue%1:08:00::	a mobile mass of muscular tissue covered with mucous membrane and located in the oral cavity	n05301072	n
192	CORNER	590	S12.760	the corner	ui	corner%1:06:02::	"an interior angle formed by two meeting walls; ""a piano was in one corner of the room"""	n03109881	n
2004	BEND	591	S09.140	to bend	ss	bend%2:35:00::	"cause (a plastic object) to assume a crooked or angular form; ""bend the rod""; ""twist the dough into a braid""; ""the strong man could turn an iron bar"""	v01280014	v
1750	CHOOSE	592	S16.622	to choose	ss	choose%2:31:00::	"pick out, select, or choose from a number of alternatives; ""Take any one of these cards""; ""Choose a good husband for your daughter""; ""She selected a pair of shoes from among the dozen the salesgirl had shown her"""	v00674607	v
141	BURN (SOMETHING)	593	S01.851	to burn(1)	ss	burn%2:30:01::	"cause to undergo combustion; ""burn garbage""; ""The car burns only Diesel oil"""	v00378042	v
1990	BECOME	594	S24.0200	to become	ss	become%2:30:00::	"enter or assume a certain state or condition; ""He became annoyed when he heard the bad news""; ""It must be getting more serious""; ""her face went red with anger""; ""She went into ecstasy""; ""Get going!"""	v00149583	v
