id	style	word
PWN:gold.n.03		ore
PWN:good.a.01		bon(i)
PWN:gourd.n.03		gurde
PWN:government.n.01		guvernantaro, governamente
PWN:grain.n.08		grane
PWN:grass.n.01		gasone
PWN:grasshopper.n.01		lokuste
PWN:grateful.a.01		gratitudosi
PWN:gravity.n.01		gravitatione
PWN:green.s.01		verdi
PWN:grey.s.01		gris(i)
PWN:group.n.01		grupe
PWN:guard.v.01		garda
PWN:guilty.a.01		blamindi
PWN:gun.n.01		fusile (= rifle)
PWN:habit.n.01		kustome
PWN:hail.n.01		grele
PWN:hammer.n.02		hamre
PWN:hand.n.01		manu
PWN:handle.n.01		anse
PWN:happen.v.01		eventa
PWN:happy.a.01		felisi
PWN:hark_back.v.01		retrovada, retrosenda
PWN:harness.n.01		harnese
PWN:hat.n.01		chapele, kaskete
PWN:hate.v.01		odia
PWN:have.v.01		have
PWN:head.n.01		kape
PWN:head_covering.n.01		vele
PWN:healthy.a.01		san(i)
PWN:hear.v.01		audi
PWN:heart.n.02		kordie
PWN:heat.n.01		kalore, varmeso
PWN:heaven.n.02		siele
PWN:heel.n.02		talone
PWN:helix.n.01		helise
PWN:hell.n.04		inferne
PWN:helmet.n.02		helme
PWN:help.v.01		helpa
PWN:here.r.01		hir, dislok
PWN:hide.n.02		pele
PWN:hide.v.01		kasha
PWN:hill.n.01		koline, montete
PWN:hinge.n.01		charnire
PWN:hip.n.01		hanche
PWN:hog.n.03		porke (-o, -a)
PWN:hold.v.02		tena
PWN:holy.a.01		sakri
PWN:honor.v.01		rekompensa
PWN:hope.v.02		espera
PWN:horn.n.02		korne
PWN:horse.n.01		kavale (-o, -a)
PWN:hospital.n.01		hospitale
PWN:hot.a.01		varmisi
PWN:hotel.n.01		hotele
PWN:hour.n.01		hore
PWN:house.n.01		huse
PWN:hundred.s.01		sent
PWN:hunt.v.01		chasa
PWN:husband.n.01		marito
PWN:idea.n.01		idee
PWN:independent.a.01		non-dependante
PWN:indicate.v.02		montra
PWN:individual.n.02		individu
PWN:injure.v.01		damaja
PWN:innocent.a.01		inosent(i)
PWN:insect.n.01		insekte
PWN:interest.n.01		intereso
PWN:international.a.01		international
PWN:internet.n.01		rete
PWN:intestine.n.01		intestines
PWN:iris.n.02		iris
PWN:iron.n.01		fere
PWN:island.n.01		isle
PWN:jacket.n.01		jakete
PWN:january.n.01		januare
PWN:jar.n.01		kruche
PWN:job.n.02		taske
PWN:july.n.01		julie
PWN:jump.v.01		salta
PWN:june.n.01		june
PWN:jury.n.01		jurie
PWN:keep.v.03		retena
PWN:key.n.01		klefe
PWN:kidney.n.01		rene
PWN:kill.v.01		tua
PWN:king.n.01		rego
PWN:knee.n.01		genu
PWN:knife.n.01		kultele
PWN:know.v.01		konosa, sava
PWN:ladder.n.01		skale
PWN:lake.n.01		lago
PWN:lamp.n.01		lampe
PWN:land.n.04		tere
PWN:large.a.01		grandi
PWN:last.a.02		lasti
PWN:late.r.01		tardi, tardim
PWN:laugh.v.01		rida
PWN:law.n.01		lege
PWN:lead.n.02		plumbe
PWN:lead.v.01		gida, dukte
PWN:leader.n.01		chefe
PWN:leaf.n.01		folie
PWN:learn.v.01		lerna
PWN:leather.n.01		ledre
PWN:leg.n.02		gambe
PWN:lens.n.01		lense
PWN:lentil.n.01		lense
PWN:letter.n.01		letre
PWN:lever.n.01		levere
PWN:library.n.05		libraro, biblioteke
PWN:lie.v.02		lia
PWN:lie.v.05		mentia
PWN:light.n.01		lume
PWN:lightning.n.01		fulmine
PWN:lion.n.01		leone (-o, -a)
PWN:lip.n.01		labie
PWN:little.a.02		poki, pokum
PWN:loft.n.02		mansarde
PWN:long.a.02		longi
PWN:long.r.01		longitem
PWN:long_ago.r.01		longim anteu
PWN:lose.v.01		perda
PWN:love.v.03		ama
PWN:lung.n.01		lung
PWN:machine.n.01		machine
PWN:magic.n.01		magia
PWN:magnet.n.01		magnete
PWN:make.v.01		fa
PWN:make.v.03		krea
PWN:male.s.03		maskulin(i)
PWN:male_child.n.01		puero
PWN:man.n.01		homo
PWN:mandarin.n.01		mandarine
PWN:many.a.01		multi, multes
PWN:march.n.01		marte
PWN:marketplace.n.02		merkate
PWN:marriage.n.01		mariteso
PWN:match.n.01		alumete
PWN:may.n.01		maye
PWN:meet.v.09		renkontra
PWN:melt.v.01		fuse
PWN:member.n.01		membre
PWN:merely.r.01		solim
PWN:method.n.01		metode
