id	style	word	transcription	etymology
Cognition:same.A		acelaşi		
Cognition:same.A		tot/chiar acela		
Cognition:study.V		a se instrui		fra:instruire
Cognition:study.V		a studia		ita:studiare
Cognition:study.V		a învăţa		
Cognition:true.A		adevărat		
Cognition:true.A		real		deu:reel, real
Cognition:true.A		veridic		:veridicus
Cognition:wake up.V		a se scula		
Cognition:wake up.V		a se trezi		:trĕzviti
Cognition:wake up.V		deştepta		
Combat:bomb.N		bombă		deu:Bombe
Combat:fight.V		a lupta		
Combat:fight.V		a se război		
Combat:helmet.N		cască		fra:casque
Combat:helmet.N		coif		
Communication:answer.V		a răspunde		
Communication:boast.V		a se făli		:hvaliti
Communication:boast.V		a se lăuda		
Communication:boast.V		a se mândri		
Communication:book.N		carte		
Communication:call.V		a chema		
Communication:call.V		a striga		
Communication:deny.V		a nega		:negāre
Communication:deny.V		tăgădui		hun:tagadni
Communication:forbid.V		a interzice		
Communication:forbid.V		a opri		:oprĕti
Communication:forbid.V		a prohibi		:prohiber, prohibere
Communication:forgive.V		a ierta		
Communication:kiss.V		a săruta		
Communication:language.N		limbaj		
Communication:language.N		limbă		
Communication:laugh.V		a râde		
Communication:letter.N		scrisoare		
Communication:lie.V		a minţi		
Communication:mail.N		poştă		rus:póčta
Communication:newspaper.N		ziar		
Communication:postage stamp.N		timbru		fra:timbre
Communication:postcard.N		carte poştală		
Communication:radio.N		radio		fra:radio, Radio
Communication:refuse.V		a refuza		:recusare
Communication:refuse.V		a respinge		:respingere
Communication:telephone.N		telefon		fra:téléphone, Telephon
Communication:television set.N		televiziune		fra:télévision
Communication:tell.V		a povesti		
Cosmos:Sun.N		soare		
Cosmos:moon.N		lună		
Cosmos:star.N		stea, steauă		
Degree:more.ADV		mai mulţi		
Element:Ag.N		argint		
Element:Au.N		aur		
Element:Cu.N		aramă		
Element:Fe.N		fier		
Element:Pb.N		plumb		
Emotion:anger.N		furie		:furie, furia
Emotion:anger.N		mânie		
Emotion:anger.N		supărare		
Emotion:anxiety.N		grijă		bul:griža
