id	style	word	pronunciation	etymology
PWN:eagle.n.01		gággáfáa		
PWN:ear.n.01		kûnnée		
PWN:earlier.r.01		kàafín		
PWN:earlobe.n.01		fáatàr̃ kûnnée		
PWN:early.r.03		dà wúríi		
PWN:earring.n.01		'yán kúnnée		
PWN:earring.n.01		yàríi		
PWN:earthquake.n.01		gìgízàr̃ ƙásáa		
PWN:east.n.01		gábàs		
PWN:eat.v.01		cí		
PWN:edge.n.06		bàakíi		
PWN:edge.n.06		gáaɓàa		
PWN:egg.n.02		ƙwái		
PWN:egg_yolk.n.01		ƙwándùwáa		
PWN:eight.s.01		tákwàs		
PWN:eighty.s.01		tàmā̀nin	
PWN:elbow.n.01		gwíiwàr̃ hánnúu		
PWN:election.n.01		zàaɓée		
PWN:electricity.n.02		làntár̃kìi		eng:electricity
PWN:elementary.s.01		mài sáuƙíi		
PWN:elephant.n.01		gíiwáa		
PWN:eleven.s.01		shâa ɗáyá		
PWN:elf.n.01		àljánáa		arb:j̆inn
PWN:elongate.v.01		wáatsàa		
PWN:ember.n.01		gárwáashíi		
PWN:embrace.v.02		rùngúmàa		
PWN:employment.n.02		aikī̀	
PWN:empty.a.01		wòofíi		ful:wōf-
PWN:empty.a.01		émtì		eng:empty
PWN:enchantress.n.02		máayèe		
PWN:end.n.03		ƙàrshée		
PWN:end.n.09		ƙàrshée		
PWN:end.v.01		tsáyàa		
PWN:enough.r.01		ìsá		
PWN:enter.v.01		shìgá		
PWN:entirely.r.02		káwài		
PWN:entirely.r.02		káɗái		
PWN:envy.n.01		kíishìi		
PWN:estimate.v.01		cìitáa		
PWN:evening.n.01		màràicée		
PWN:evil.a.01		mūgū̀	
PWN:ewe.n.03		túnkìyáa		
PWN:exclaim.v.01		yí íihùu		
PWN:exclaim.v.01		yí ƙáaráa		
PWN:exit.v.01		fìtá		
PWN:exit.v.01		táashì		
PWN:expensive.a.01		mài tsàadáa		
PWN:explain.v.01		báyyànáa		arb:bayyana
PWN:eye.n.01		ídòo		
PWN:eyebrow.n.01		gíráa		
PWN:eyelash.n.01		gáashìn ídòo		
PWN:eyelid.n.01		fáatàr̃ ídòo		
PWN:fabric.n.01		tìsî		fra:tissu
PWN:fabric.n.01		yáadìi		eng:yard
PWN:face.n.01		fúskàa		
PWN:fail.v.03		cí àmáanàa		
PWN:faineant.s.01		málàalàcíi		
PWN:faineant.s.01		rágóo		
PWN:fairy.n.01		fari	
PWN:faithful.a.01		àmìntáccée		
PWN:fall.n.01		kàakáa (2)		
PWN:fall.v.01		fáaɗì		
PWN:fall.v.23		zùráarà		
PWN:family.n.02		ìyáalìi		arb:’iyal
PWN:famine.n.02		bàláa'ìn yúnwàa		
PWN:fan.n.01		máfícíi		
PWN:fan.v.03		fíifíitáa		
PWN:far.r.02		níisá		
PWN:faraway.s.01		nīsa	
PWN:farm.n.01		gōnā	
PWN:farmer.n.01		mánòomíi		
PWN:fart.v.01		yí túusàa		
PWN:fast.r.01		mázá		
PWN:fast.r.01		sáuríi		
PWN:fast.v.01		yí ázùmíi		arb:s̝awm
PWN:fat.n.01		máiƙòo		
PWN:father.n.01		baba	
PWN:father.n.01		ùbáa		
PWN:fatherland.n.01		gídáa		
PWN:fathom.n.01		gàbáa		
